category,sub_category,crimeaditionalinfo,processed_text
Online Gambling  Betting,Online Gambling  Betting,stock market advisory firm captialbase promised to give high profits phone me multiple times took my userid and password of my zerodha demat account and made  lakhs loss in trading they promised to repay the lost amount by misguiding me for registration they took  lakhs online in the name of Mohanlal upiid capitalbaseybl and in their indusind bank account i lost  lakhs in one day to capitalbase indore non sebi registered firm headed by mohanlal mobile  yash sir raj chauhan and mohanlal running this firm and cheating through mobile phones calling and trading and making them loose and in the name of repaying they take  lakhs money through online icicibank new friends colony branch on rd march  still i got not even  re they say they will pay me  lakhs back,stock market advisori firm captialbas promis give high profit phone multipl time took userid password zerodha demat account made lakh loss trade promis repay lost amount misguid registr took lakh onlin name mohanl upiid capitalbaseybl indusind bank account lost lakh one day capitalbas indor non sebi regist firm head mohanl mobil yash sir raj chauhan mohanl run firm cheat mobil phone call trade make loos name repay take lakh money onlin icicibank new friend coloni branch rd march still got even say pay lakh back
Online Gambling  Betting,Online Gambling  Betting,"Dear sir
Through Telegram sasmirsinghh approached me that he asked to me to bet by sending him rs amount After winning he said rs amount I have won He asked my account details to send the winning money After that due to some technical issue in betting app wallet He asked me some amount  to take the winning amount So I transferred the requested amount
Then further he asked some more money because of international transfer commission 
After sending that amount there is some error due to income tax pay 
He said that bank asked one more key commission 
Finally he said that he went to bank and asked about this transfer issue
And he said that he will pay when he return to India

Kindly give some solution and take action to do the needful",dear sir telegram sasmirsinghh approach ask bet send rs amount win said rs amount ask account detail send win money due technic issu bet app wallet ask amount take win amount transfer request amount ask money intern transfer commiss send amount error due incom tax pay said bank ask one key commiss final said went bank ask transfer issu said pay return india kindli give solut take action need
Online Gambling  Betting,Online Gambling  Betting,sir plz refund koriye din next time er hobe na e rokom bhul rs  taka                                                                     sir plz help korun,sir plz refund koriy din next time er hobe na e rokom bhul rs taka sir plz help korun
Online Gambling  Betting,Online Gambling  Betting,"Teenpatti master app transactions of rs INR in  transaction from ybl
Vamshi
 my mobile number
Attached related transactions screenshots along with SMS and my up id and transaction IDsthe money transactions were done through phonepe in teenpatti master app 
Please do the needful and help us to get my lost moneyand let me know if any more information required from my end
Thanks in advance",teenpatti master app transact rs inr transact ybl vamshi mobil number attach relat transact screenshot along sm id transact idsth money transact done phonep teenpatti master app pleas need help us get lost moneyand let know inform requir end thank advanc
Online Gambling  Betting,Online Gambling  Betting,Sir Please help Mera Fcb Login  Id Ankit Aur Password ankit Hai Isme Maine pura  invest kiya hai Ap check kr Sakte profit milaker  Rs Ho gaya hai Ab withdrawal nhi ho rha hai in logo ne scam kiya hai Mera mool Dhan wapas kr de Mujhe Profit  nhi chahiye Please help sir,sir pleas help mera fcb login id ankit aur password ankit hai ism main pura invest kiya hai ap check kr sakt profit milak rs ho gaya hai ab withdraw nhi ho rha hai logo ne scam kiya hai mera mool dhan wapa kr de mujh profit nhi chahiy pleas help sir
Online Gambling  Betting,Online Gambling  Betting,"A group of bookies name Reddy Anna is running an betting and gambling business through online Ids Their contact details are    and their account details are
 Acc no   
Name  Rosepetal Dealers
 IFSC  IDFB
 IDFC BANK
Acc no  
Name  Manish Kumar Patel
IFSC  KKBK
Kotak Mahindra Bank",group booki name reddi anna run bet gambl busi onlin id contact detail account detail acc name rosepet dealer ifsc idfb idfc bank acc name manish kumar patel ifsc kkbk kotak mahindra bank
Online Gambling  Betting,Online Gambling  Betting,Sir mne glti se ek fake app se loan le liye or wo ab mujhe damki de rhe mere pic or Id ka miss use krne ke liye to pls aap help kijiye or uske pas mere sare contacts h sir so pls help me sir or mere pas alag alag no Se msg aate h sir so pls help me sir,sir mne glti se ek fake app se loan le liy wo ab mujh damki de rhe mere pic id ka miss use krne ke liy pl aap help kijiy usk pa mere sare contact h sir pl help sir mere pa alag alag se msg aat h sir pl help sir
Online Gambling  Betting,Online Gambling  Betting,"Actually I have got a request to install some applications was found in Playstore Then I have invested Rs  But finally they cheated us Im requesting you to pls take immediate action and get the refund from the Merchant I have paid through Yes bank Credit Card and please cross verify it and repay the cash to my credit card Its a fraudulent transaction and they cheated me So please do the needful and get the refund Or else please Im in need of money so please government should take this and do some needful Herewith I will never do this kind of action and wont do any mistakes

There is an application called Power Bank which is placed in Google play store I have paid them Rs  and Rs  respectively Ref No  Ref MT and  Ref MT They have not provided any kind of service to me I had filed a complaint to Cyber crime and attached the complaint details file in pdf So please cross verify it and do the needful

For you reference  Cyber crime complaint details  Yes bank credit card Transaction details
Registered Number 
Alternative Number  
Yes bank Credit Card Details  
Registered Email ID  mohanrajeitgmailcom",actual got request instal applic found playstor invest rs final cheat us im request pl take immedi action get refund merchant paid ye bank credit card pleas cross verifi repay cash credit card fraudul transact cheat pleas need get refund els pleas im need money pleas govern take need herewith never kind action wont mistak applic call power bank place googl play store paid rs rs respect ref ref mt ref mt provid kind servic file complaint cyber crime attach complaint detail file pdf pleas cross verifi need refer cyber crime complaint detail ye bank credit card transact detail regist number altern number ye bank credit card detail regist email id mohanrajeitgmailcom
Online Gambling  Betting,Online Gambling  Betting,Incident happen through online that in islamic way he will solve the problems need to pay  rupees after  days he asked to pay  later threatened to pay  like this I paid  rupees by taking gold loan in th month of October I requested him to pay back half amount but he refused and demanded me to pay more  rupees to solve disputes he demanding more money other wise he will perform such a activities to loss me in The form of islamic dua he stated  I lost nearly  rupees which I not able to recover the amount so hence i request you to get back my money of rupees  otherwise i will loose rupees which I not able to effort for such a amount please help me for getting my amount back since September making transaction through phone pay till October  i many times requested him to return half amount but he threatened me with  rupees he said he will solve problems later he took by calling me continuously other wise I will lost my life as many people are in his contact he is the residence of ajmeer rajasthan I had  pn numbers of themWaseem Khan he is the person I interacted rakesh the person to whom I traferred amount on which I made transaction of  rupees from September to October just i explained my problem as  one person my relative blackmailing me for his need after love that person said he will resolve problem on islamic way with duahe has Instagram and other websites online,incid happen onlin islam way solv problem need pay rupe day ask pay later threaten pay like paid rupe take gold loan th month octob request pay back half amount refus demand pay rupe solv disput demand money wise perform activ loss form islam dua state lost nearli rupe abl recov amount henc request get back money rupe otherwis loos rupe abl effort amount pleas help get amount back sinc septemb make transact phone pay till octob mani time request return half amount threaten rupe said solv problem later took call continu wise lost life mani peopl contact resid ajmeer rajasthan pn number themwaseem khan person interact rakesh person trafer amount made transact rupe septemb octob explain problem one person rel blackmail need love person said resolv problem islam way duah instagram websit onlin
Online Gambling  Betting,Online Gambling  Betting,They scam through online gambling around lac rupees i have attached the photo which my paytm bank provided methis photo which i have attached it is came from merchant icici bank where i have did the transaction,scam onlin gambl around lac rupe attach photo paytm bank provid methi photo attach came merchant icici bank transact
Online Gambling  Betting,Online Gambling  Betting,"my name  is sagar  i  am  WATCHING VIDEOS LOOKED THAT PRODUCT THAT PRODUCT IS OFFICE CHAIR 
HIS FRAUD FB ID IS ROCKRISK IN FACEBOOK ID
WEBSET IS rockriskin mail id is inforockriskgmailcom 
FRAUD MOBILE cell no ",name sagar watch video look product product offic chair fraud fb id rockrisk facebook id webset rockriskin mail id inforockriskgmailcom fraud mobil cell
Online Gambling  Betting,Online Gambling  Betting,"Hi Sir Initially i got a msg like part time work from home job i go through this they said that you need to complete the tasks by recharging the amount You Got a commission by shopping online products and immediatly you can withdraw the amountBut my amountRs got freezeI Need to withdraw the amountplease help me out sir
Login user name  
Password  saicivil",hi sir initi got msg like part time work home job go said need complet task recharg amount got commiss shop onlin product immediatli withdraw amountbut amountr got freezei need withdraw amountpleas help sir login user name password saicivil
Online Gambling  Betting,Online Gambling  Betting,SOMEBODY CALL ME ON WHATSAPP BY USING OLX APP AND HE OFFER TO SELL HIS NEW MOBILE PHONE AT OLX AND WE  DOING CHATTING ON WHATSAPP AND SEND MONEY TO HIMAND NOW I AM NOT GETTING PHONE AND HE BLOCKED ME ON WHATSAPPPLEASE DO NEED FULL FOR THATHIS MOBILE NUMBER IS,somebodi call whatsapp use olx app offer sell new mobil phone olx chat whatsapp send money himand get phone block whatsapppleas need full thathi mobil number
Online Gambling  Betting,Online Gambling  Betting,"                                                                                          
    V Mika Mae",v mika mae
Online Gambling  Betting,Online Gambling  Betting,SOMEONE IS STOLEN RS  FROM MY RBL CREDIT CARD I AM NOT SHARING ANY OTP RELATED TO MY BANK PLEASE SOLVE THIS ISSUE ADN HELP ME TO GET MY STOLEN MONEY BACK You have spent INR  at NOBROKER TECHNOLOGIES using your Bajaj Finserv RBL Bank SuperCard xx on  Your available limit is INR  You have spent INR  at NOBROKER TECHNOLOGIES using your Bajaj Finserv RBL Bank SuperCard xx on  Your available limit is INR,someon stolen rs rbl credit card share otp relat bank pleas solv issu adn help get stolen money back spent inr nobrok technolog use bajaj finserv rbl bank supercard xx avail limit inr spent inr nobrok technolog use bajaj finserv rbl bank supercard xx avail limit inr
Online Gambling  Betting,Online Gambling  Betting,"They told me to do the recharge on China resources mall platform and amazon merchant will give you   commission on each order they said you need to complete  order in the day and they will pay me
Commission I have deposited  USD through Binance to CR mall platform there  times I withdrawal amount And now they hold my withdraw amount and told me
That recharge  USD to continue withdraw the amount on  CR mall platform Pls help me to get out from this with my money There is one person Which say Lisa and his partner both are running this scam this is the number of    girl and there is some telegram ids which is belongs to them httpstmeCRMALLriskcontrol  kindly please try to get my money return Pls help me india government It would be so kind of you",told recharg china resourc mall platform amazon merchant give commiss order said need complet order day pay commiss deposit usd binanc cr mall platform time withdraw amount hold withdraw amount told recharg usd continu withdraw amount cr mall platform pl help get money one person say lisa partner run scam number girl telegram id belong httpstmecrmallriskcontrol kindli pleas tri get money return pl help india govern would kind
Online Gambling  Betting,Online Gambling  Betting,Some one have hacked my mobile page and taken my money of RsAll other details are in FIR APPLICATION detailsPlease help me,one hack mobil page taken money rsall detail fir applic detailspleas help
Online Gambling  Betting,Online Gambling  Betting,The Complainant was reffered a web site name oobicycle where some bikes in USA UK will be given for lease and tyhe rent amount was credited to the complainants account if he will become the owner of that bikes So this complainant shown intrest in  that later he started purchasing the bikes from Decth  and the amount used credit in  days after the bike purchased and later after many transactions he noticed that the amount is not crediting and he in suspicious that the website was fraud and he was frauded with an amount of Rs,complain reffer web site name oobicycl bike usa uk given leas tyhe rent amount credit complain account becom owner bike complain shown intrest later start purchas bike decth amount use credit day bike purchas later mani transact notic amount credit suspici websit fraud fraud amount rs
Online Gambling  Betting,Online Gambling  Betting,"In evening  Oclock a whatsapp coll come i received a Male starting descriving that you won  Lakh Lottoy and if you want cash this then he give me one contact no but i do not remember and noted that contact he provided than am starting ignoing him becauses i know that this is froud so after some time we talk he was starting abouse me a very ugly abousive language that i did not lision in my life  then he cut the coll 
Please punish this man   this is very ugly",even oclock whatsapp coll come receiv male start descriv lakh lottoy want cash give one contact rememb note contact provid start igno becaus know froud time talk start abous ugli abous languag lision life cut coll pleas punish man ugli
Online Gambling  Betting,Online Gambling  Betting,I got message that iam selected for work from home and asked to give  rupees in a website and i kept and he given back  rupees then he said about  rupees then i kept then for completing task we need mre     rupees after completing the tasks then only my money will be returned,got messag iam select work home ask give rupe websit kept given back rupe said rupe kept complet task need mre rupe complet task money return
Online Gambling  Betting,Online Gambling  Betting,How to  is wrong number money transfer plz bank visiting in today but this bank statement is no exclusive in money transfer and seen not a given money but my phone pay number  is my given money my account plz money my account plz,wrong number money transfer plz bank visit today bank statement exclus money transfer seen given money phone pay number given money account plz money account plz
Online Gambling  Betting,Online Gambling  Betting,This is to inform you that I Ravi Kannan have posted an advertisement regarding sale of my Alto  car number AN  P  dated  on the social media platform of OLX and WhatsApp someone has copied my car photo and posted some where which I have I was an aware of of and has collected some amount from some party against the sale of my car The matter was not know to me until I received a call from PS Abredeen on the date  I hereby state that nobody has contact me and I haven t collect any amount from anyone this is your kind information and necessary action,inform ravi kannan post advertis regard sale alto car number p date social media platform olx whatsapp someon copi car photo post awar collect amount parti sale car matter know receiv call ps abredeen date herebi state nobodi contact collect amount anyon kind inform necessari action
Online Gambling  Betting,Online Gambling  Betting,I received a msg I click on that to see I open in whatsapp there I msged what they tell somthing about their link and after that they ask to register I register it they ask the money to add I added it after I receive extra money  to  times it was same same that I added a but after that they again ask if you want to withdraw you need to add money I done it but it is note come the money was freez in that website,receiv msg click see open whatsapp msged tell somth link ask regist regist ask money add ad receiv extra money time ad ask want withdraw need add money done note come money freez websit
Online Gambling  Betting,Online Gambling  Betting,"Sir please kindly help me
Today morning one msg came sir then I reply which loanafter that not received msg  then again received msg sir please kindly help me please sir tomuch irritate sir please sir",sir pleas kindli help today morn one msg came sir repli loanaft receiv msg receiv msg sir pleas kindli help pleas sir tomuch irrit sir pleas sir
Online Gambling  Betting,Online Gambling  Betting,,nan
Online Gambling  Betting,Online Gambling  Betting,Jeevan sathicom girls asking for money rs  thousands And she now black mail with me and saying she is done complain with cyber crime and torcher with me and complain here after cyber crime and now what can I do for this matter here iam done and thinking about them so please helpfull for me what can I do,jeevan sathicom girl ask money rs thousand black mail say done complain cyber crime torcher complain cyber crime matter iam done think pleas helpful
Online Gambling  Betting,Online Gambling  Betting,I have been trying to learn ethical hacking and she told me that she will teach me by giving some videos and commands But after I have made the payment she blocked me from the Instagram account as well as whatsapp Please help me sir  I will not try these type of things in future,tri learn ethic hack told teach give video command made payment block instagram account well whatsapp pleas help sir tri type thing futur
Online Gambling  Betting,Online Gambling  Betting,It took  years to save rs they gave me commission for first two orders then asked me to pay much bigger amounts where i have exhausted my rs so asked them to refund and i want to withdraw from the task and they wont give it to me They have promised my  freeze amount i begged to refund my actual amount and i said I dont need commision also but they refused to pay and they said the company policy wouldont work like that and you need to finish the task then you can get your money back they said they cant even loan me money and making lame excuses like boss fire me so iam registering compliant here the next thing ill do file a case and demand for compensation please help me sir and next time i wont trust any online schemes sites thank you,took year save rs gave commiss first two order ask pay much bigger amount exhaust rs ask refund want withdraw task wont give promis freez amount beg refund actual amount said dont need commis also refus pay said compani polici wouldont work like need finish task get money back said cant even loan money make lame excus like boss fire iam regist compliant next thing ill file case demand compens pleas help sir next time wont trust onlin scheme site thank
Online Gambling  Betting,Online Gambling  Betting,Seva mein shriman mahoday thana Hathras junction Sir mere pese vapas karwane ki krapya kare or koi samasya ho to connect kare my mobile number  Village post Barwana Hathras  Google pay number,seva mein shriman mahoday thana hathra junction sir mere pese vapa karwan ki krapya kare koi samasya ho connect kare mobil number villag post barwana hathra googl pay number
Online Gambling  Betting,Online Gambling  Betting,ANDROID MOBILE APPLICATION SHAREHASH AND ARGOPRO WAS AVAILABLE TO DOWNLOAD ON PLAYSTORE THEY HAVE THE ADAHR UIDAI VERIFICATION PROCESS THEY TOLD THAT THEY HAVE INSURANCE WITH NEW INDIA ASSURANCE CO I HAVE INVESTED USIND MY CREDIT CARD,android mobil applic sharehash argopro avail download playstor adahr uidai verif process told insur new india assur co invest usind credit card
Online Gambling  Betting,Online Gambling  Betting,xbet bet are online gambling sites activated in india those sites are doing froud with peoples some apps and utubers are making promotion of it Pls take serious action on it one visite those kind of gambling sites,xbet bet onlin gambl site activ india site froud peopl app utub make promot pl take seriou action one visit kind gambl site
Online Gambling  Betting,Online Gambling  Betting,It an online loan for my mother medical purposes i was look for loan when i came accroas this mudra loan asked me to pay  security amount before loan for which i have paid only  now he says i have  less so i need to again  to get back my intially paid amount,onlin loan mother medic purpos look loan came accroa mudra loan ask pay secur amount loan paid say less need get back intial paid amount
Online Gambling  Betting,Online Gambling  Betting,"Hi sirmadam 
       My self is Naveen P R recently i lost my  by investing in firestar there is a concept that by giving like we will provide  rupee one like in Instagram but after upgrading our ID they blocked the Url now",hi sirmadam self naveen p r recent lost invest firestar concept give like provid rupe one like instagram upgrad id block url
Online Gambling  Betting,Online Gambling  Betting,my two workers are victim of it  ok kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,two worker victim ok kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
Online Gambling  Betting,Online Gambling  Betting,it was an online gambling app i have invested around lakhs and now the app is closed and all my money is gone i want to know about the person in whose account the money is transferred and i am in need of money cause it was my hard earned money and now it is gone please find any solution for tgis cause am in really need of my money,onlin gambl app invest around lakh app close money gone want know person whose account money transfer need money caus hard earn money gone pleas find solut tgi caus realli need money
Online Gambling  Betting,Online Gambling  Betting,"To day in morning i got a number From google  in increase my credit card limit in between call i was started getting otp in my phone number of the Amazon gift voucher coupon When i check my card balance its become  balance from my credit card  amount of  thousend an my slice card app allso hack  and nd call 
Got from them is ",day morn got number googl increas credit card limit call start get otp phone number amazon gift voucher coupon check card balanc becom balanc credit card amount thousend slice card app allso hack nd call got
Online Gambling  Betting,Online Gambling  Betting,"One call received by my sister at after noon  pm that  you will get cash back from phone pe I am talking behalf of phone pe company  he share link for pay 

Caller mobile 

Kindly identity that person to break the chain of this type of fraud

If any details received call any time 

Mail id rawatravikumargmailcom",one call receiv sister noon pm get cash back phone pe talk behalf phone pe compani share link pay caller mobil kindli ident person break chain type fraud detail receiv call time mail id rawatravikumargmailcom
Online Gambling  Betting,Online Gambling  Betting,"win is a football predictions site it was working perfectly till st January But suddenly they have closed their service and we lost our money 
Win is not returning my Winning and Actual amount to my bank
Its officials had deleted their Telegram account Its customer care service is not responding
Here are some UPI IDs of this company 
upi Kaysons Trading
fcbizpayizafreecharge Payiza Technologies 
paytm Sachin Kumar Mittal 
skpaytm Sandeep Kumar",win footbal predict site work perfectli till st januari suddenli close servic lost money win return win actual amount bank offici delet telegram account custom care servic respond upi id compani upi kayson trade fcbizpayizafreecharg payiza technolog paytm sachin kumar mittal skpaytm sandeep kumar
Online Gambling  Betting,Online Gambling  Betting,Pls so u can help me sir Im poor family he scammed lot members in telegram online scamming and he selling illigal file for pubg game so pls take the action sir Im tryied but  lot of time but he block my number,pl u help sir im poor famili scam lot member telegram onlin scam sell illig file pubg game pl take action sir im tryi lot time block number
Online Gambling  Betting,Online Gambling  Betting,ONE APPLICATION WAS AVAILABLE TO DOWNLOAD VIA THE NAME  SHAREHASH  WHICH OFFERS TO INVEST MONEY IN THEIR MINING MACHINE THEY HAVE THEIR VERIFICATION PROCESS BY UIDAI AADHAR APPLICATION OTP I HAVE TRANSFERRED THE AMOUNT TO THEIR MOBILE APPLE USING MY CREDIT CARDS THEY ROUTED THE MONEY THROUGH PAYU GURUGRAM GATEWAY,one applic avail download via name sharehash offer invest money mine machin verif process uidai aadhar applic otp transfer amount mobil appl use credit card rout money payu gurugram gateway
Online Gambling  Betting,Online Gambling  Betting,request ban teen patti online game This game cause financial loss to middle class family in our country This game is very harmful for middle class Because of this a lot of people r going through crisis of money and depression Due to which our society is getting affected very badly Please stop this as soon as possible otherwise our society will be ruined In this type of game most of the younger are being wasted due to which the economy of our country will be wasted in the coming time In the name of online rummy this Teen Patti game is running like a gamble Honorable sir please action against this type game cash online Rummy and teen pattigambling  lakh rupya teen patti plus online game,request ban teen patti onlin game game caus financi loss middl class famili countri game harm middl class lot peopl r go crisi money depress due societi get affect badli pleas stop soon possibl otherwis societi ruin type game younger wast due economi countri wast come time name onlin rummi teen patti game run like gambl honor sir pleas action type game cash onlin rummi teen pattigambl lakh rupya teen patti plu onlin game
Online Gambling  Betting,Online Gambling  Betting,I got a message that you are selected for work from home job they said to invest  in a website i have done thathe said i would get  money after the process and i got  rupees backso blindly i trusted himthen he said to invest  so that i would get  then i kept that money i cant get the money but hes asking for  ruppees and i paid likewise he was going upto  so i stopped and complaining about the fraud,got messag select work home job said invest websit done thath said would get money process got rupe backso blindli trust himthen said invest would get kept money cant get money he ask ruppe paid likewis go upto stop complain fraud
Online Gambling  Betting,Online Gambling  Betting," 
            FCB GAMING APP                                                   
                                    ",fcb game app
Online Gambling  Betting,Online Gambling  Betting,I have applied kia motor dealership on Kia website wwwkiaindiadealershipcom after applying the same I have received a call from  this number Ms Sonam Mishra explained me all the process and send me a mail for submit application form with my documents after submitting the document next day ms Sonam Mishra called me and explained me the next process to complete the registration and send me a mail with letter of intent and ask me to pay  in account of Kia motors India private limited in canera bank After paying the amount she send me invoice for the same The moment I saw the invoice I realised this invoice is fake and I called at Kia motors helpline number where I found myself got robberd with fake website,appli kia motor dealership kia websit wwwkiaindiadealershipcom appli receiv call number ms sonam mishra explain process send mail submit applic form document submit document next day ms sonam mishra call explain next process complet registr send mail letter intent ask pay account kia motor india privat limit canera bank pay amount send invoic moment saw invoic realis invoic fake call kia motor helplin number found got robberd fake websit
Online Gambling  Betting,Online Gambling  Betting,i have lost my  rupeesin two times firstly  and then  by the means of blackmailingplease see this matter sir and take some neccessary stepsi dont ask for the refund but see this so that other person can be cure from this,lost rupeesin two time firstli mean blackmailingpleas see matter sir take neccessari stepsi dont ask refund see person cure
Online Gambling  Betting,Online Gambling  Betting,i worked on data Entry job on seeing in Google Chrome and it was i need to fill  forms in days so I did not completed my work in  days so I request there give me one day extension they said that it was chargeable soo i paid that amount and i completed that work in there extention time soo now the problem is that work is not there in  percent accuracy you pay charges to company if you not paid i will legally complaint on you he telling like that mam actually they told me if  percentage accuracy we will pay K to you but other case less than  percentage accuracy we pay per form  rupees please help mei dont want anything other than my money Only I want my money  rupees,work data entri job see googl chrome need fill form day complet work day request give one day extens said chargeabl soo paid amount complet work extent time soo problem work percent accuraci pay charg compani paid legal complaint tell like mam actual told percentag accuraci pay k case less percentag accuraci pay per form rupe pleas help mei dont want anyth money want money rupe
Online Gambling  Betting,Online Gambling  Betting,"Hi

I have to receive the order from you of Order Id BBLR and AWB No 

But in the tracking and message received showing the order has delivered but still date i did not receive it from them No delivery agent came to me to give the order package

Can i know whats happening from here

Can you send my order and update of my order receiving please

Awaiting for your reply for the same of my order of which paid also paid

Thank you",hi receiv order order id bblr awb track messag receiv show order deliv still date receiv deliveri agent came give order packag know what happen send order updat order receiv pleas await repli order paid also paid thank
Online Gambling  Betting,Online Gambling  Betting,I received a message on WhatsApp which includes an image and a voice tape which is saying like i have won a  lac prize money in a so called  whatsapp lottery  which was held between  other nations and my WhatsApp number has won the first prize of lacs and they want me to make a whatsapp call on a whatsapp number which is  I have not made the call neither will make,receiv messag whatsapp includ imag voic tape say like lac prize money call whatsapp lotteri held nation whatsapp number first prize lac want make whatsapp call whatsapp number made call neither make
Online Gambling  Betting,Online Gambling  Betting,"This is a gambling game of color red and green this gives double money but it illegal and i loss my five hundred rupees
In this  game please close this and save everyone from this type of gamblers and frauds",gambl game color red green give doubl money illeg loss five hundr rupe game pleas close save everyon type gambler fraud
Online Gambling  Betting,Online Gambling  Betting,"On my WhatsApp message came by Unnamed Number
I have seen there was an image having a picture like winning a lottery prize with named of KBC and Lottery Numer 
also there having one additional phone number

One audio description also there in which a person is describing about how i Winned the lottery prize
That selected customer has winned the lottery prize in which you are also there so you have to call on whatsapp no given in the image and that you can only do a whatsapp voice call not a normal voice call the no is ",whatsapp messag came unnam number seen imag pictur like win lotteri prize name kbc lotteri numer also one addit phone number one audio descript also person describ win lotteri prize select custom win lotteri prize also call whatsapp given imag whatsapp voic call normal voic call
Online Gambling  Betting,Online Gambling  Betting,"Please see the attached jpeg file
This number is from Pakistan 
He has shared one lottery image and audio file
We have not downloaded the audio file
We are assuming this message as risky for other pople also",pleas see attach jpeg file number pakistan share one lotteri imag audio file download audio file assum messag riski popl also
Online Gambling  Betting,Online Gambling  Betting,Sir they told me part time job and they first transfer amount i done then they told buy the product like that they taken my not only this another amount also please provide my amount release so soon as possible,sir told part time job first transfer amount done told buy product like taken anoth amount also pleas provid amount releas soon possibl
Online Gambling  Betting,Online Gambling  Betting,"I was charged rs for issuance of new passport later I came to know that the actual registration fees is only rs  I could 
not attend the appointment booked earlier on  to visit the nearest PSK Now when I want to rebook the appointment for my passport verification from the given mail id but I could not book it because I could not find any view or saved data First of all they charged me high and Iamunable to book the appointment
I want the refund and appointment to be rebook for my passport verification
Please do the needful",charg rs issuanc new passport later came know actual registr fee rs could attend appoint book earlier visit nearest psk want rebook appoint passport verif given mail id could book could find view save data first charg high iamun book appoint want refund appoint rebook passport verif pleas need
Online Gambling  Betting,Online Gambling  Betting,Cheating the peoples using of gambling He doesnt give money for winners Cheating the betting owners with some stupid reason Please take the complainant Many peoples are disappointing with them This is a incident,cheat peopl use gambl doesnt give money winner cheat bet owner stupid reason pleas take complain mani peopl disappoint incid
Online Gambling  Betting,Online Gambling  Betting,"Sir I am Ravi Kumar Meena who used to play games on Ludo Khelo India by depositing money and withdraw money but I won  rupees while playing one day but after that those people did not put money and he is not giving any answer Is

their mobile number



Sir help me I played with loan now its installment",sir ravi kumar meena use play game ludo khelo india deposit money withdraw money rupe play one day peopl put money give answer mobil number sir help play loan instal
Online Gambling  Betting,Online Gambling  Betting,HIs name is Kishan Suthar which he told me at starting but now he said all things are fake He is a real fraud he said give me k for  months marketing promotion of my app in his telegram channel I also asked him to refund my money back but there is no response from his side and he continue doing other apps marketing in his telegram channel,name kishan suthar told start said thing fake real fraud said give k month market promot app telegram channel also ask refund money back respons side continu app market telegram channel
Online Gambling  Betting,Online Gambling  Betting,"The company called me on th december and provided me the job of data entry of  resumes out of which min  has to completed with in  days and i completed  forms by  december and when i am asking for my money they are threatening me that i will have to pay  rs to them as i did not compeleted  forms ptherwise they will be sending me the legal notice
Providing the no I am getting call from
 
 
 
And when i am calling the customer care of the company the perfect job Phone no  they are not picking my call I worked  hours a day irrespective of my health my home my baby and now they are not giving me my salary rather demanding rs  and threatening me",compani call th decemb provid job data entri resum min complet day complet form decemb ask money threaten pay rs compelet form ptherwis send legal notic provid get call call custom care compani perfect job phone pick call work hour day irrespect health home babi give salari rather demand rs threaten
Online Gambling  Betting,Online Gambling  Betting,I have applied for a personal loan in India AI Credit Cash loan app from Google pay of  for my fathers medical expenses but they got money from me of around  as for loan verification and didnot give me loan and after asking for many times they said they will repay my money but for refund I have to pay another  Please gety money back I need it for my fathers medical expenses,appli person loan india ai credit cash loan app googl pay father medic expens got money around loan verif didnot give loan ask mani time said repay money refund pay anoth pleas geti money back need father medic expens
Online Gambling  Betting,Online Gambling  Betting,,nan
Online Gambling  Betting,Online Gambling  Betting,Mere sath froud hua hain  ka please Mere paisa wapas dila do sir please ko mere pass phone aur watsapp se massage Aya ki payment kar do mere ko upi id diya ki is pe kar do aur maine kar diya payment magar ab aur phone araha hain ki phir se payment karo aur jiska phone se massage Aya lekin ab phone pe call nahi utha rahe please update,mere sath froud hua hain ka pleas mere paisa wapa dila sir pleas ko mere pass phone aur watsapp se massag aya ki payment kar mere ko upi id diya ki pe kar aur main kar diya payment magar ab aur phone araha hain ki phir se payment karo aur jiska phone se massag aya lekin ab phone pe call nahi utha rahe pleas updat
Online Gambling  Betting,Online Gambling  Betting,Maine xbet app me k wallet me add karne ke liye paise bheje unke diya huye information me aur ab wo bol rhe hai ki yah mera information nai hai jabki unhu ka information hai mera paisa wo add nai kar rhe hai ab mana kar rhe hai add karne se,main xbet app k wallet add karn ke liy pais bheje unk diya huy inform aur ab wo bol rhe hai ki yah mera inform nai hai jabki unhu ka inform hai mera paisa wo add nai kar rhe hai ab mana kar rhe hai add karn se
